,0,1,2,3,4,5,6,7,8,9,10,11,12,13
11248,chr1,59247865,59248365,+,0,,"exon,(NM_002228,,exon,1,of,1)",1670,NM_002228,3725,Hs.696684,NM_002228,JUN,"jun,proto-oncogene"
11249,chr1,59248813,59249313,+,0,,"5',UTR,(NM_002228,,exon,1,of,1)",722,NM_002228,3725,Hs.696684,NM_002228,JUN,"jun,proto-oncogene"
11250,chr1,59249599,59250099,+,0,,"promoter-TSS,(NM_002228)",-64,NM_002228,3725,Hs.696684,NM_002228,JUN,"jun,proto-oncogene"
13217,chr1,70537874,70538374,+,0,,"intron,(NM_020794,,intron,21,of,24)",133237,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13218,chr1,70549136,70549636,+,0,,"intron,(NM_020794,,intron,22,of,24)",121975,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13219,chr1,70559250,70559750,+,0,,"intron,(NM_020794,,intron,23,of,24)",111861,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13220,chr1,70578037,70578537,+,0,,"intron,(NM_020794,,intron,24,of,24)",93074,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13221,chr1,70592264,70592764,+,0,,Intergenic,78847,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13222,chr1,70596370,70596870,+,0,,Intergenic,74741,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13223,chr1,70598576,70599076,+,0,,Intergenic,72535,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13224,chr1,70599836,70600336,+,0,,Intergenic,71275,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13225,chr1,70603089,70603589,+,0,,Intergenic,68022,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13226,chr1,70604652,70605152,+,0,,Intergenic,66459,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13227,chr1,70606039,70606539,+,0,,Intergenic,65072,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13228,chr1,70606555,70607055,+,0,,Intergenic,64556,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13229,chr1,70614773,70615273,+,0,,"intron,(NM_017768,,intron,13,of,14)",56338,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13230,chr1,70619276,70619776,+,0,,"intron,(NM_017768,,intron,11,of,14)",51835,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13231,chr1,70622263,70622763,+,0,,"intron,(NM_017768,,intron,10,of,14)",48848,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13232,chr1,70633759,70634259,+,0,,"intron,(NM_017768,,intron,9,of,14)",37352,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13233,chr1,70652009,70652509,+,0,,"intron,(NM_017768,,intron,3,of,14)",19102,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13234,chr1,70655180,70655680,+,0,,"intron,(NM_017768,,intron,1,of,14)",15931,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13235,chr1,70655784,70656284,+,0,,"intron,(NM_017768,,intron,1,of,14)",15327,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13236,chr1,70661857,70662357,+,0,,"intron,(NM_017768,,intron,1,of,14)",9254,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13237,chr1,70662633,70663133,+,0,,"intron,(NM_017768,,intron,1,of,14)",8478,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13238,chr1,70666462,70666962,+,0,,"intron,(NM_017768,,intron,1,of,14)",4649,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13239,chr1,70667959,70668459,+,0,,"intron,(NM_017768,,intron,1,of,14)",3152,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13240,chr1,70668966,70669466,+,0,,"intron,(NM_017768,,intron,1,of,14)",2145,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13241,chr1,70670340,70670840,+,0,,"promoter-TSS,(NM_004768)",771,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13242,chr1,70671045,70671545,+,0,,"promoter-TSS,(NM_004768)",66,NM_017768,55631,Hs.147836,NM_017768,LRRC40,"leucine,rich,repeat,containing,40"
13443,chr1,71540359,71540859,+,0,,"intron,(NM_203350,,intron,4,of,9)",6363,NM_203350,9406,Hs.194718,NM_005455,ZRANB2,"zinc,finger,,RAN-binding,domain,containing,2"
13444,chr1,71543114,71543614,+,0,,"intron,(NM_203350,,intron,3,of,9)",3608,NM_203350,9406,Hs.194718,NM_005455,ZRANB2,"zinc,finger,,RAN-binding,domain,containing,2"
13445,chr1,71545274,71545774,+,0,,"intron,(NM_203350,,intron,1,of,9)",1448,NM_203350,9406,Hs.194718,NM_005455,ZRANB2,"zinc,finger,,RAN-binding,domain,containing,2"
13446,chr1,71545850,71546350,+,0,,"promoter-TSS,(NR_046217)",872,NM_203350,9406,Hs.194718,NM_005455,ZRANB2,"zinc,finger,,RAN-binding,domain,containing,2"
13447,chr1,71546694,71547194,+,0,,"promoter-TSS,(NM_005455)",28,NM_203350,9406,Hs.194718,NM_005455,ZRANB2,"zinc,finger,,RAN-binding,domain,containing,2"
13564,chr1,72526648,72527148,+,0,,"intron,(NM_173808,,intron,1,of,6)",221379,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13565,chr1,72528095,72528595,+,0,,"intron,(NM_173808,,intron,1,of,6)",219932,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13566,chr1,72529080,72529580,+,0,,"intron,(NM_173808,,intron,1,of,6)",218947,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13567,chr1,72529778,72530278,+,0,,"intron,(NM_173808,,intron,1,of,6)",218249,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13568,chr1,72530289,72530789,+,0,,"intron,(NM_173808,,intron,1,of,6)",217738,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13569,chr1,72563885,72564385,+,0,,"intron,(NM_173808,,intron,1,of,6)",184142,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13570,chr1,72566295,72566795,+,0,,"intron,(NM_173808,,intron,1,of,6)",181732,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13571,chr1,72575604,72576104,+,0,,"intron,(NM_173808,,intron,1,of,6)",172423,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13572,chr1,72577332,72577832,+,0,,"intron,(NM_173808,,intron,1,of,6)",170695,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13573,chr1,72601137,72601637,+,0,,"intron,(NM_173808,,intron,1,of,6)",146890,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13574,chr1,72603271,72603771,+,0,,"intron,(NM_173808,,intron,1,of,6)",144756,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13575,chr1,72605187,72605687,+,0,,"intron,(NM_173808,,intron,1,of,6)",142840,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13576,chr1,72605805,72606305,+,0,,"intron,(NM_173808,,intron,1,of,6)",142222,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13577,chr1,72613536,72614036,+,0,,"intron,(NM_173808,,intron,1,of,6)",134491,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13578,chr1,72626794,72627294,+,0,,"intron,(NM_173808,,intron,1,of,6)",121233,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13579,chr1,72629512,72630012,+,0,,"intron,(NM_173808,,intron,1,of,6)",118515,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13580,chr1,72638049,72638549,+,0,,"intron,(NM_173808,,intron,1,of,6)",109978,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13581,chr1,72648565,72649065,+,0,,"intron,(NM_173808,,intron,1,of,6)",99462,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13582,chr1,72649873,72650373,+,0,,"intron,(NM_173808,,intron,1,of,6)",98154,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13583,chr1,72652370,72652870,+,0,,"intron,(NM_173808,,intron,1,of,6)",95657,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13584,chr1,72653406,72653906,+,0,,"intron,(NM_173808,,intron,1,of,6)",94621,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13585,chr1,72659871,72660371,+,0,,"intron,(NM_173808,,intron,1,of,6)",88156,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13586,chr1,72668222,72668722,+,0,,"intron,(NM_173808,,intron,1,of,6)",79805,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13587,chr1,72672053,72672553,+,0,,"intron,(NM_173808,,intron,1,of,6)",75974,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13588,chr1,72687483,72687983,+,0,,"intron,(NM_173808,,intron,1,of,6)",60544,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13589,chr1,72691769,72692269,+,0,,"intron,(NM_173808,,intron,1,of,6)",56258,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13590,chr1,72699270,72699770,+,0,,"intron,(NM_173808,,intron,1,of,6)",48757,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13591,chr1,72712345,72712845,+,0,,"intron,(NM_173808,,intron,1,of,6)",35682,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13592,chr1,72737321,72737821,+,0,,"intron,(NM_173808,,intron,1,of,6)",10706,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13593,chr1,72744068,72744568,+,0,,"intron,(NM_173808,,intron,1,of,6)",3959,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13594,chr1,72744966,72745466,+,0,,"intron,(NM_173808,,intron,1,of,6)",3061,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13595,chr1,72745755,72746255,+,0,,"intron,(NM_173808,,intron,1,of,6)",2272,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13596,chr1,72746268,72746768,+,0,,"intron,(NM_173808,,intron,1,of,6)",1759,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13597,chr1,72746813,72747313,+,0,,"intron,(NM_173808,,intron,1,of,6)",1214,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13598,chr1,72747539,72748039,+,0,,"intron,(NM_173808,,intron,1,of,6)",488,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13599,chr1,72748326,72748826,+,0,,"promoter-TSS,(NM_173808)",-299,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13600,chr1,72749025,72749525,+,0,,"promoter-TSS,(NM_173808)",-998,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13601,chr1,72750068,72750568,+,0,,Intergenic,-2041,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13602,chr1,72750847,72751347,+,0,,Intergenic,-2820,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13603,chr1,72754570,72755070,+,0,,Intergenic,-6543,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13604,chr1,72755304,72755804,+,0,,Intergenic,-7277,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13605,chr1,72788533,72789033,+,0,,Intergenic,-40506,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13606,chr1,72790141,72790641,+,0,,Intergenic,-42114,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13607,chr1,72818345,72818845,+,0,,Intergenic,-70318,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13608,chr1,72823043,72823543,+,0,,Intergenic,-75016,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13609,chr1,72831564,72832064,+,0,,Intergenic,-83537,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13610,chr1,72832073,72832573,+,0,,Intergenic,-84046,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13611,chr1,72834905,72835405,+,0,,Intergenic,-86878,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13612,chr1,72836964,72837464,+,0,,Intergenic,-88937,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13613,chr1,72840009,72840509,+,0,,Intergenic,-91982,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13614,chr1,72860138,72860638,+,0,,Intergenic,-112111,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13615,chr1,72898468,72898968,+,0,,Intergenic,-150441,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13616,chr1,72905597,72906097,+,0,,Intergenic,-157570,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13617,chr1,72915172,72915672,+,0,,Intergenic,-167145,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13618,chr1,72916311,72916811,+,0,,Intergenic,-168284,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13619,chr1,72973945,72974445,+,0,,Intergenic,-225918,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13620,chr1,72997313,72997813,+,0,,Intergenic,-249286,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13621,chr1,73004022,73004522,+,0,,Intergenic,-255995,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13622,chr1,73006217,73006717,+,0,,Intergenic,-258190,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13623,chr1,73007255,73007755,+,0,,Intergenic,-259228,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13624,chr1,73008145,73008645,+,0,,Intergenic,-260118,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13625,chr1,73023102,73023602,+,0,,Intergenic,-275075,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13626,chr1,73038342,73038842,+,0,,Intergenic,-290315,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13627,chr1,73066639,73067139,+,0,,Intergenic,-318612,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13628,chr1,73088937,73089437,+,0,,Intergenic,-340910,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13629,chr1,73100540,73101040,+,0,,Intergenic,-352513,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13630,chr1,73101310,73101810,+,0,,Intergenic,-353283,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13631,chr1,73113847,73114347,+,0,,Intergenic,-365820,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13632,chr1,73114421,73114921,+,0,,Intergenic,-366394,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13633,chr1,73114997,73115497,+,0,,Intergenic,-366970,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13634,chr1,73190766,73191266,+,0,,Intergenic,-442739,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13635,chr1,73205176,73205676,+,0,,Intergenic,-457149,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
13636,chr1,73213208,73213708,+,0,,Intergenic,-465181,NM_173808,257194,Hs.146542,NM_173808,NEGR1,"neuronal,growth,regulator,1"
15014,chr1,84916461,84916961,+,0,,Intergenic,-28209,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15015,chr1,84918041,84918541,+,0,,Intergenic,-26629,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15016,chr1,84925666,84926166,+,0,,Intergenic,-19004,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15017,chr1,84927817,84928317,+,0,,Intergenic,-16853,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15018,chr1,84929448,84929948,+,0,,Intergenic,-15222,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15019,chr1,84930010,84930510,+,0,,Intergenic,-14660,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15020,chr1,84944859,84945359,+,0,,"exon,(NM_025065,,exon,1,of,9)",189,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15021,chr1,84945434,84945934,+,0,,"intron,(NM_025065,,intron,1,of,8)",764,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15022,chr1,84946855,84947355,+,0,,"intron,(NM_025065,,intron,2,of,8)",2185,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15023,chr1,84952776,84953276,+,0,,"intron,(NM_025065,,intron,3,of,8)",8106,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15024,chr1,84958049,84958549,+,0,,"intron,(NM_025065,,intron,5,of,8)",13379,NM_025065,80135,Hs.481202,NM_025065,RPF1,"ribosome,production,factor,1,homolog,(S.,cerevisiae)"
15688,chr1,87743700,87744200,+,0,,Intergenic,-50201,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15689,chr1,87744729,87745229,+,0,,Intergenic,-49172,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15690,chr1,87745738,87746238,+,0,,Intergenic,-48163,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15691,chr1,87747165,87747665,+,0,,Intergenic,-46736,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15692,chr1,87750525,87751025,+,0,,Intergenic,-43376,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15693,chr1,87752580,87753080,+,0,,Intergenic,-41321,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15694,chr1,87756447,87756947,+,0,,Intergenic,-37454,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15695,chr1,87758512,87759012,+,0,,Intergenic,-35389,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15696,chr1,87761917,87762417,+,0,,Intergenic,-31984,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15697,chr1,87764148,87764648,+,0,,Intergenic,-29753,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15698,chr1,87764953,87765453,+,0,,Intergenic,-28948,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15699,chr1,87768745,87769245,+,0,,Intergenic,-25156,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15700,chr1,87770771,87771271,+,0,,Intergenic,-23130,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15701,chr1,87777044,87777544,+,0,,Intergenic,-16857,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15702,chr1,87779762,87780262,+,0,,Intergenic,-14139,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15703,chr1,87783689,87784189,+,0,,Intergenic,-10212,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15704,chr1,87785627,87786127,+,0,,Intergenic,-8274,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15705,chr1,87791620,87792120,+,0,,Intergenic,-2281,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15706,chr1,87793030,87793530,+,0,,"promoter-TSS,(NM_006769)",-871,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15707,chr1,87793890,87794390,+,0,,"promoter-TSS,(NM_006769)",-11,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15708,chr1,87794784,87795284,+,0,,"intron,(NM_006769,,intron,1,of,4)",883,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15709,chr1,87795322,87795822,+,0,,"intron,(NM_006769,,intron,1,of,4)",1421,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15710,chr1,87796277,87796777,+,0,,"intron,(NM_006769,,intron,1,of,4)",2376,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15711,chr1,87797266,87797766,+,0,,"intron,(NM_006769,,intron,1,of,4)",3365,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15712,chr1,87798266,87798766,+,0,,"intron,(NM_006769,,intron,2,of,4)",4365,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15713,chr1,87799311,87799811,+,0,,"intron,(NM_006769,,intron,2,of,4)",5410,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15714,chr1,87799976,87800476,+,0,,"intron,(NM_006769,,intron,2,of,4)",6075,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15715,chr1,87800832,87801332,+,0,,"intron,(NM_006769,,intron,2,of,4)",6931,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15716,chr1,87802143,87802643,+,0,,"intron,(NM_006769,,intron,2,of,4)",8242,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15717,chr1,87802823,87803323,+,0,,"intron,(NM_006769,,intron,2,of,4)",8922,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
15718,chr1,87811941,87812441,+,0,,"3',UTR,(NM_006769,,exon,5,of,5)",18040,NM_006769,8543,Hs.436792,NM_006769,LMO4,"LIM,domain,only,4"
18065,chr1,100729782,100730282,+,0,,"TTS,(NR_110435)",-1682,NM_003729,8634,Hs.484222,NM_003729,RTCA,"RNA,3'-terminal,phosphate,cyclase"
18066,chr1,100730984,100731484,+,0,,"promoter-TSS,(NM_003729)",-480,NM_003729,8634,Hs.484222,NM_003729,RTCA,"RNA,3'-terminal,phosphate,cyclase"
19156,chr1,109221194,109221694,+,0,,Intergenic,-13488,NM_018061,55119,Hs.342307,NM_018061,PRPF38B,"pre-mRNA,processing,factor,38B"
19157,chr1,109222368,109222868,+,0,,Intergenic,-12314,NM_018061,55119,Hs.342307,NM_018061,PRPF38B,"pre-mRNA,processing,factor,38B"
19158,chr1,109229119,109229619,+,0,,Intergenic,-5563,NM_018061,55119,Hs.342307,NM_018061,PRPF38B,"pre-mRNA,processing,factor,38B"
19159,chr1,109232637,109233137,+,0,,Intergenic,-2045,NM_018061,55119,Hs.342307,NM_018061,PRPF38B,"pre-mRNA,processing,factor,38B"
19160,chr1,109233846,109234346,+,0,,"promoter-TSS,(NM_018061)",-836,NM_018061,55119,Hs.342307,NM_018061,PRPF38B,"pre-mRNA,processing,factor,38B"
19161,chr1,109234685,109235185,+,0,,"promoter-TSS,(NM_018061)",0,NR_037185,55119,Hs.342307,NM_018061,PRPF38B,"pre-mRNA,processing,factor,38B"
19162,chr1,109235924,109236424,+,0,,"intron,(NM_018061,,intron,1,of,5)",1239,NR_037185,55119,Hs.342307,NM_018061,PRPF38B,"pre-mRNA,processing,factor,38B"
19163,chr1,109236951,109237451,+,0,,"intron,(NR_037185,,intron,2,of,6)",2266,NR_037185,55119,Hs.342307,NM_018061,PRPF38B,"pre-mRNA,processing,factor,38B"
19164,chr1,109238193,109238693,+,0,,"intron,(NR_037185,,intron,3,of,6)",3508,NR_037185,55119,Hs.342307,NM_018061,PRPF38B,"pre-mRNA,processing,factor,38B"
19165,chr1,109242493,109242993,+,0,,"non-coding,(NR_037185,,exon,7,of,7)",7808,NR_037185,55119,Hs.342307,NM_018061,PRPF38B,"pre-mRNA,processing,factor,38B"
